trade_id,year,region1,region2,industry1,industry2,amount
55792,2019,US,BR,COMPU,FINAN,69.70
5392,2019,CA,BR,PFERT,CEREA,69.58
31388,2019,IN,BR,TEXTI,TEXTI,69.54
6801,2019,CN,BR,CHEM1,POULT,69.41
12903,2019,DE,BR,SEACO,WHOLE,69.02
61283,2019,WA,BR,CROPS,FOOD5,68.89
24058,2019,GB,BR,MOTO1,MOTO1,68.66
7509,2019,CN,BR,MACHI,CONST,68.55
66844,2019,WL,BR,COPP1,RADIO,68.53
8457,2019,CN,BR,RUBBE,LANDT,68.40
56677,2019,US,BR,GASDI,GASDI,68.37
11402,2019,DE,BR,MACHI,TRANS,68.32
11349,2019,DE,BR,MACHI,MEDIC,68.24
55664,2019,US,BR,CHEM1,FURNI,67.93
67782,2019,WL,BR,ELECT,CONST,67.07
55716,2019,US,BR,CHEM1,POULT,66.99
20727,2019,FR,BR,HOTEL,COMPU,66.82
33216,2019,IT,BR,MACHI,CONST,66.38
7931,2019,CN,BR,OFFIC,EDUCA,66.07
12778,2019,DE,BR,SEACO,BASIC,65.98
58231,2019,US,BR,PFERT,CEREA,65.91
55538,2019,US,BR,BUSIN,SALEM,65.84
57806,2019,US,BR,NONME,CONST,65.73
58159,2019,US,BR,PETRO,COLLE,65.56
9884,2019,DE,BR,AIRTR,PUBLI,65.45
23380,2019,GB,BR,FABRI,BEVER,65.31
30924,2019,IN,BR,MOTOR,MOTOR,64.80
33100,2019,IT,BR,KEROS,AIRTR,64.75
41632,2019,NL,BR,BUSIN,POSTT,64.62
60067,2019,US,BR,TEXTI,TEXTI,64.55
49845,2019,RU,BR,BITUM,BASIC,64.03
65669,2019,WF,BR,PFERT,CEREA,63.81
35254,2019,JP,BR,BUSIN,BUSIN,63.78
12857,2019,DE,BR,SEACO,PAPER,63.60
71576,2019,WM,BR,FABRI,CONST,63.57
3382,2019,BE,BR,MOTO1,MOTO1,63.55
69459,2019,WL,BR,OILSE,COLLE,63.55
12891,2019,DE,BR,SEACO,SUPPO,63.33
7616,2019,CN,BR,MEDIC,CONST,62.56
