trade_id,year,region1,region2,industry1,industry2,amount,total_materials_value,materials_count,unique_materials_factors,natural_resource/in_ground,materials_Minerals,materials_Other_Materials,materials_intensity
18937,2021,US,US,WHOLE,FURNI,262.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10758,2021,US,US,MEDIC,PRINT,264.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2930,2021,US,US,COMPU,MEAT1,263.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11201,2021,US,US,MOTOR,LIQUE,263.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8731,2021,US,US,INSUR,COLLE,263.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,2021,US,US,AIRTR,SEACO,263.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,2021,US,US,ALUM1,WHOLE,263.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3948,2021,US,US,DISTR,MOTO1,263.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14169,2021,US,US,PREC1,RESEA,213.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6963,2021,US,US,FOOD5,AIRTR,213.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14294,2021,US,US,PRINT,CONST,665.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3080,2021,US,US,CONST,INERT,172.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13359,2021,US,US,PFERT,WHOLE,172.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5886,2021,US,US,ELECT,TEXTI,172.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10994,2021,US,US,MOTO1,DAIRY,172.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16112,2021,US,US,SALEM,MOTOR,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4124,2021,US,US,EDUCA,PRINT,173.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19017,2021,US,US,WHOLE,SEWAG,173.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6179,2021,US,US,FINAN,GASDI,174.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19377,2021,US,US,WOODW,BEVER,174.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12835,2021,US,US,PAPE4,COMPU,174.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18356,2021,US,US,VEGET,PUBLI,174.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7738,2021,US,US,GASDI,PLAST,174.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
886,2021,US,US,BASIC,COMPU,174.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3002,2021,US,US,COMPU,WASTE,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17936,2021,US,US,TRAN1,MOTO1,175.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2817,2021,US,US,COLLE,RUBBE,175.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14147,2021,US,US,PREC1,MOTO1,172.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9643,2021,US,US,LIQUE,CEMEN,172.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,2021,US,US,93197,COMPU,169.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15479,2021,US,US,RENTI,PLANT,172.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3013,2021,US,US,CONST,ALUM1,169.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19107,2021,US,US,WOOD1,HOTEL,169.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10108,2021,US,US,MACHI,OILSE,169.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3171,2021,US,US,CONST,WOODW,170.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10928,2021,US,US,MEMBE,RENTI,170.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16510,2021,US,US,SEWAG,DAIRY,170.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,2021,US,US,AUXIL,RETAI,170.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1164,2021,US,US,BIODI,ELEC2,170.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12391,2021,US,US,PADDY,CHEM1,171.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10134,2021,US,US,MACHI,RECRE,171.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16115,2021,US,US,SALEM,NATUR,171.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8774,2021,US,US,INSUR,INERT,171.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2132,2021,US,US,CEMEN,NATUR,171.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13033,2021,US,US,PAPER,FURNI,171.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3075,2021,US,US,CONST,GLASS,172.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,2021,US,US,93197,LANDT,176.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13706,2021,US,US,PLAS2,FOOD5,176.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10800,2021,US,US,MEMBE,AIRTR,176.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,2021,US,US,AIRTR,AIRTR,176.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743,2021,US,US,BRICK,CERAM,180.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3020,2021,US,US,CONST,BEVER,180.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10535,2021,US,US,MEATP,CHEM1,180.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16305,2021,US,US,SEACO,CONST,181.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8434,2021,US,US,INERT,CHEM1,181.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1937,2021,US,US,BUSIN,PLAS1,181.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12670,2021,US,US,PAPE3,COMPU,182.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3057,2021,US,US,CONST,ELEC8,182.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
711,2021,US,US,AUXIL,MEATP,182.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3704,2021,US,US,DIST1,93197,183.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
970,2021,US,US,BASIC,PLAST,183.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10155,2021,US,US,MACHI,TOBAC,183.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13059,2021,US,US,PAPER,MEATC,183.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1878,2021,US,US,BUSIN,FOOD4,183.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5839,2021,US,US,ELECT,OFFIC,183.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17311,2021,US,US,SUPPO,TOBAC,179.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1123,2021,US,US,BEVER,WHOLE,179.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12085,2021,US,US,OFFIC,PUBLI,178.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6258,2021,US,US,FINAN,SEWAG,177.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18170,2021,US,US,VEGE1,EDUCA,176.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14983,2021,US,US,RAWMI,RESEA,176.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14771,2021,US,US,RADIO,MOTOR,176.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11041,2021,US,US,MOTO1,MACHI,176.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15795,2021,US,US,RETA1,POULT,177.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16485,2021,US,US,SEWAG,BEVER,177.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18290,2021,US,US,VEGET,EDUCA,177.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6160,2021,US,US,FINAN,ELEC5,178.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11143,2021,US,US,MOTOR,CHEM1,178.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15987,2021,US,US,RUBBE,RENTI,178.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13919,2021,US,US,POSTT,DAIRY,178.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12593,2021,US,US,PAPE1,POSTT,178.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13912,2021,US,US,POSTT,COLLE,178.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1938,2021,US,US,BUSIN,PLAS2,178.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9321,2021,US,US,LANDT,PULP5,169.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8154,2021,US,US,HOTEL,ELEC2,169.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9291,2021,US,US,LANDT,NAPHT,213.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9924,2021,US,US,LUBRI,HYDRO,159.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16617,2021,US,US,SEWAG,SEWAG,159.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12447,2021,US,US,PADDY,PIGS9,159.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1270,2021,US,US,BIODI,VEGET,159.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11276,2021,US,US,MOTOR,WASTE,159.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6079,2021,US,US,FABRI,RAWMI,159.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10608,2021,US,US,MEATP,PROCE,160.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17519,2021,US,US,TEXT2,CONST,160.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4608,2021,US,US,ELEC2,CEMEN,160.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13100,2021,US,US,PAPER,RECRE,160.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,2021,US,US,AIRTR,CEMEN,161.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2897,2021,US,US,COMPU,FISH5,161.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
979,2021,US,US,BASIC,RAILW,161.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5761,2021,US,US,ELECT,CHEM1,161.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2803,2021,US,US,COLLE,PRINT,161.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008,2021,US,US,MACHI,ALUM1,161.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9658,2021,US,US,LIQUE,DIST1,159.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3117,2021,US,US,CONST,PAPE4,158.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7943,2021,US,US,HEALT,MEMBE,168.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2914,2021,US,US,COMPU,INERT,158.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4144,2021,US,US,EDUCA,SUPPO,156.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9892,2021,US,US,LUBRI,EDUCA,157.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13319,2021,US,US,PFERT,PLANT,157.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10519,2021,US,US,MEATC,WHOLE,157.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14393,2021,US,US,PRINT,RENTI,157.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2163,2021,US,US,CEMEN,RETAI,157.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8413,2021,US,US,INERT,93197,157.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7173,2021,US,US,FOODW,INSUR,157.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6081,2021,US,US,FABRI,RECRE,158.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18822,2021,US,US,WHITE,MOTOR,158.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3987,2021,US,US,DISTR,RENTI,158.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,2021,US,US,BUSIN,WHEAT,158.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13002,2021,US,US,PAPER,COPP1,158.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2157,2021,US,US,CEMEN,REALE,158.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4927,2021,US,US,ELEC4,CRUDE,158.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19029,2021,US,US,WHOLE,VEGE1,161.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3001,2021,US,US,COMPU,VEGET,161.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15162,2021,US,US,REALE,WOODW,161.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931,2021,US,US,BUSIN,PAPER,162.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,2021,US,US,93197,FINAN,166.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4995,2021,US,US,ELEC4,PFERT,166.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,2021,US,US,AIRTR,RENTI,166.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17179,2021,US,US,SUPPO,BRICK,166.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13926,2021,US,US,POSTT,ELEC2,167.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17679,2021,US,US,TEXTI,COMPU,167.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4642,2021,US,US,ELEC2,FOUND,167.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8503,2021,US,US,INERT,MOTO1,167.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2856,2021,US,US,COMPU,BIOGA,167.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
903,2021,US,US,BASIC,ELECT,167.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15692,2021,US,US,RETA1,AIRTR,167.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17081,2021,US,US,SUGAR,CHEM1,167.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4704,2021,US,US,ELEC2,PUBLI,168.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13107,2021,US,US,PAPER,SALEM,168.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14086,2021,US,US,POULT,RESEA,168.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7135,2021,US,US,FOODW,CRUDE,165.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9319,2021,US,US,LANDT,PROCE,165.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,2021,US,US,AIRTR,93197,165.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9275,2021,US,US,LANDT,LEAD1,163.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16477,2021,US,US,SEWAG,AIRTR,162.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2528,2021,US,US,CHEM1,RUBBE,162.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5836,2021,US,US,ELECT,NONF1,162.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10664,2021,US,US,MEDIC,CHEM1,162.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19236,2021,US,US,WOOD2,CRUDE,163.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11765,2021,US,US,NONME,GLASS,163.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13604,2021,US,US,PLAS1,PRINT,163.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15624,2021,US,US,RESEA,NATU1,165.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5940,2021,US,US,ETHAN,PFERT,163.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14371,2021,US,US,PRINT,PAPER,163.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6270,2021,US,US,FINAN,TRAN2,163.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2574,2021,US,US,CHEMI,CRUDE,164.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14364,2021,US,US,PRINT,OFFIC,165.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15419,2021,US,US,RENTI,FISH5,165.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14855,2021,US,US,RAILW,COMPU,184.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8862,2021,US,US,INSUR,WASTE,184.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8993,2021,US,US,INTER,PUBLI,184.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6650,2021,US,US,FOOD3,BUSIN,202.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2874,2021,US,US,COMPU,COPP1,203.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11148,2021,US,US,MOTOR,COLLE,203.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
675,2021,US,US,AUXIL,FISH5,203.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2736,2021,US,US,COLLE,FINAN,203.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3991,2021,US,US,DISTR,RUBBE,204.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8907,2021,US,US,INTER,EDUCA,204.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6912,2021,US,US,FOOD4,PLAST,205.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8148,2021,US,US,HOTEL,DIST1,205.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1498,2021,US,US,BIOGA,RECRE,206.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7582,2021,US,US,FURNI,PLAST,206.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657,2021,US,US,AUXIL,DIST1,206.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6665,2021,US,US,FOOD3,CRUDE,207.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10396,2021,US,US,MEATA,PUBLI,207.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19233,2021,US,US,WOOD2,CONST,207.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14533,2021,US,US,PUBLI,COMPU,207.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15085,2021,US,US,REALE,MEAT4,202.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9295,2021,US,US,LANDT,NONF1,202.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10236,2021,US,US,MEAT1,RESEA,184.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11234,2021,US,US,MOTOR,PLANT,202.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643,2021,US,US,AUXIL,CEREA,199.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8206,2021,US,US,HOTEL,MOTOR,199.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
873,2021,US,US,BASIC,BITUM,199.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11711,2021,US,US,NONF1,TRANS,199.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4747,2021,US,US,ELEC3,ALUM1,200.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11579,2021,US,US,NFERT,PLAST,200.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18058,2021,US,US,TRANS,FISHF,200.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17265,2021,US,US,SUPPO,OILSE,200.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17961,2021,US,US,TRAN1,POSTT,201.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4951,2021,US,US,ELEC4,HEALT,201.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18959,2021,US,US,WHOLE,LUBRI,201.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8857,2021,US,US,INSUR,TRAN2,201.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12290,2021,US,US,OILSE,BIOGA,201.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13785,2021,US,US,PLAS2,SALEM,201.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5870,2021,US,US,ELECT,RETA1,201.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6703,2021,US,US,FOOD3,INSUR,207.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14942,2021,US,US,RAWMI,BEVER,207.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11092,2021,US,US,MOTO1,RUBBE,208.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11048,2021,US,US,MOTO1,MEMBE,208.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15292,2021,US,US,RECRE,RENTI,210.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14910,2021,US,US,RAILW,RAILW,211.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16678,2021,US,US,STEAM,EDUCA,211.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3044,2021,US,US,CONST,DAIRY,211.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1868,2021,US,US,BUSIN,ELEC8,211.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3164,2021,US,US,CONST,WASTE,211.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6408,2021,US,US,FISHF,HOTEL,211.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17177,2021,US,US,SUPPO,BITUM,212.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8072,2021,US,US,HEAVY,PRINT,212.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5043,2021,US,US,ELEC4,WHOLE,212.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6219,2021,US,US,FINAN,OFFIC,212.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18783,2021,US,US,WHITE,ELEC1,212.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11275,2021,US,US,MOTOR,VEGET,212.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11241,2021,US,US,MOTOR,PRINT,212.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15379,2021,US,US,RENTI,BIOGA,213.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2791,2021,US,US,COLLE,PAPER,210.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6108,2021,US,US,FABRI,WEARI,210.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7776,2021,US,US,GASDI,VEGET,210.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16148,2021,US,US,SALEM,RECRE,209.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4881,2021,US,US,ELEC3,TEXTI,208.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4652,2021,US,US,ELEC2,INSUR,208.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6165,2021,US,US,FINAN,ELECT,208.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9728,2021,US,US,LIQUE,PAPER,209.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5078,2021,US,US,ELEC5,CRUDE,209.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8941,2021,US,US,INTER,INSUR,209.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9680,2021,US,US,LIQUE,FOOD5,209.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7681,2021,US,US,GASDI,FOOD5,210.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5167,2021,US,US,ELEC5,RESEA,209.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17767,2021,US,US,TEXTI,REALE,209.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16630,2021,US,US,SEWAG,TRANS,209.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6004,2021,US,US,FABRI,FINAN,209.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4439,2021,US,US,ELEC1,ALUM1,210.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7132,2021,US,US,FOODW,CONST,210.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4541,2021,US,US,ELEC1,PLAST,198.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
919,2021,US,US,BASIC,HEALT,198.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15087,2021,US,US,REALE,MEATC,198.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8840,2021,US,US,INSUR,RUBBE,192.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9920,2021,US,US,LUBRI,GLASS,187.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19494,2021,US,US,WOODW,RETAI,187.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1261,2021,US,US,BIODI,SUPPO,188.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7120,2021,US,US,FOODW,BUSIN,188.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11811,2021,US,US,NONME,POSTT,188.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16152,2021,US,US,SALEM,RETA1,188.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8532,2021,US,US,INERT,PRINT,189.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10424,2021,US,US,MEATC,CHEM1,189.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4048,2021,US,US,EDUCA,DIST1,189.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8023,2021,US,US,HEAVY,INLAN,189.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3408,2021,US,US,CROPS,PUBLI,189.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10961,2021,US,US,MOTO1,93197,189.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1566,2021,US,US,BITU1,HYDRO,190.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1479,2021,US,US,BIOGA,PAPER,190.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15779,2021,US,US,RETA1,OFFIC,190.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19221,2021,US,US,WOOD2,BUSIN,187.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18906,2021,US,US,WHOLE,COLLE,187.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17694,2021,US,US,TEXTI,FINAN,187.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5857,2021,US,US,ELECT,PREC1,186.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8775,2021,US,US,INSUR,INLAN,185.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16584,2021,US,US,SEWAG,PAPER,185.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15002,2021,US,US,REALE,ALUM1,185.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3881,2021,US,US,DISTR,CATTL,186.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10039,2021,US,US,MACHI,DAIRY,186.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17243,2021,US,US,SUPPO,LIQUE,186.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2796,2021,US,US,COLLE,PLANT,186.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3778,2021,US,US,DIST1,LIQUE,187.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
