trade_id,year,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,air_emissions,employment,material,water,CO2_total,Water_total,Employment_total,impact_intensity
4688,2022,WM,WM,ELEC6,LANDT,83.14,17348663729798.023,1.0,1.0,17348663729798.023,0.0,0.0,0.0,17348663729798.023,0.0,0.0,208668074690.85907
12447,2022,WM,WM,PFERT,WHEAT,377.1,16961423767499.37,1.0,1.0,16961423767499.37,0.0,0.0,0.0,16961423767499.37,0.0,0.0,44978583313.44303
4175,2022,WM,WM,ELEC2,MEATA,36.89,16910186193853.422,2.0,2.0,16910184214397.082,0.0,0.0,1979456.339,16910184214397.082,1979456.339,0.0,458394854807.62866
2280,2022,WM,WM,CHEM1,PLAST,281.05,16874754395125.71,1.0,1.0,16874754395125.71,0.0,0.0,0.0,16874754395125.71,0.0,0.0,60041823145.79509
7026,2022,WM,WM,FURNI,VEGET,62.54,16623013260120.477,1.0,1.0,16623013260120.477,0.0,0.0,0.0,16623013260120.477,0.0,0.0,265798101377.04633
16222,2022,WM,WM,SEACO,SUPPO,339.88,16593376982647.77,1.0,1.0,16593376982647.77,0.0,0.0,0.0,16593376982647.77,0.0,0.0,48821280989.313194
4756,2022,WM,WM,ELEC6,TEXTI,79.37,16561001786670.855,1.0,1.0,16561001786670.855,0.0,0.0,0.0,16561001786670.855,0.0,0.0,208655685859.52948
4170,2022,WM,WM,ELEC2,LEATH,35.72,16373270519380.035,2.0,2.0,16373268602773.455,0.0,0.0,1916606.58,16373268602773.455,1916606.58,0.0,458378234025.197
10493,2022,WM,WM,NATUR,PLAST,298.68,15880134391356.318,2.0,2.0,15879973753383.283,0.0,160637973.036,0.0,15879973753383.283,0.0,0.0,53167719269.30601
4767,2022,WM,WM,ELEC6,WHOLE,75.93,15842682977954.943,1.0,1.0,15842682977954.943,0.0,0.0,0.0,15842682977954.943,0.0,0.0,208648531251.87598
7001,2022,WM,WM,FURNI,RECRE,59.08,15703120759184.848,1.0,1.0,15703120759184.848,0.0,0.0,0.0,15703120759184.848,0.0,0.0,265794190236.71036
4179,2022,WM,WM,ELEC2,MEMBE,33.78,15487110480283.705,2.0,2.0,15487108667408.396,0.0,0.0,1812875.309,15487108667408.396,1812875.309,0.0,458469818836.1073
