trade_id,year,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,air_emissions,employment,material,water,CO2_total,Water_total,Employment_total,impact_intensity
3297,2022,US,US,CRUDE,BIODI,2499.06,326322998582407.56,2.0,2.0,326321599177430.9,0.0,1399404976.684,0.0,326321599177430.9,0.0,0.0,130578296872.58711
12690,2022,US,US,PAPER,DAIRY,2687.25,311084025992357.06,1.0,1.0,311084025992357.06,0.0,0.0,0.0,311084025992357.06,0.0,0.0,115762964365.93434
10918,2022,US,US,MOTOR,HEALT,4204.66,308946655830806.6,1.0,1.0,308946655830806.6,0.0,0.0,0.0,308946655830806.6,0.0,0.0,73477202872.719
12748,2022,US,US,PAPER,MOTO1,2668.75,308942672592122.06,1.0,1.0,308942672592122.06,0.0,0.0,0.0,308942672592122.06,0.0,0.0,115763062329.60077
6079,2022,US,US,FINAN,POSTT,7326.34,307506111850107.6,1.0,1.0,307506111850107.6,0.0,0.0,0.0,307506111850107.6,0.0,0.0,41972678288.21862
12778,2022,US,US,PAPER,PUBLI,2620.28,303331371796035.8,1.0,1.0,303331371796035.8,0.0,0.0,0.0,303331371796035.8,0.0,0.0,115762961132.41173
3299,2022,US,US,CRUDE,BITU1,2319.81,302917618365475.94,2.0,2.0,302916319332234.4,0.0,1299033241.627,0.0,302916319332234.4,0.0,0.0,130578632890.39876
12772,2022,US,US,PAPER,PLAST,2589.58,299777037512848.1,1.0,1.0,299777037512848.1,0.0,0.0,0.0,299777037512848.1,0.0,0.0,115762802274.0553
12800,2022,US,US,PAPER,SUPPO,2553.48,295597635112851.0,1.0,1.0,295597635112851.0,0.0,0.0,0.0,295597635112851.0,0.0,0.0,115762659238.706
3991,2022,US,US,EDUCA,PUBLI,2361.07,284844026903552.6,2.0,2.0,284843990877394.75,36026157.877,0.0,0.0,284843990877394.75,0.0,36026157.877,120641923747.94165
4564,2022,US,US,ELEC2,SALEM,433.76,283618351451303.25,1.0,1.0,283618351451303.25,0.0,0.0,0.0,283618351451303.25,0.0,0.0,653860087263.2406
283,2022,US,US,AIRTR,SUPPO,1232.02,281023033919560.8,1.0,1.0,281023033919560.8,0.0,0.0,0.0,281023033919560.8,0.0,0.0,228099409035.21115
10984,2022,US,US,MOTOR,RESEA,3815.24,280333319705171.25,1.0,1.0,280333319705171.25,0.0,0.0,0.0,280333319705171.25,0.0,0.0,73477243818.25816
4291,2022,US,US,ELEC1,BASIC,332.09,278065207179222.12,2.0,2.0,278065195658158.25,0.0,0.0,11521063.885,278065195658158.25,11521063.885,0.0,837318820739.023
4024,2022,US,US,EDUCA,WHOLE,2296.68,277075680909759.53,2.0,2.0,277075645866117.12,35043642.42,0.0,0.0,277075645866117.12,0.0,35043642.42,120641831212.7765
4379,2022,US,US,ELEC1,PAPER,327.5,274214723584743.78,2.0,2.0,274214712223216.8,0.0,0.0,11361526.962,274214712223216.8,11361526.962,0.0,837296865907.6146
4576,2022,US,US,ELEC2,TEXTI,418.93,273921341718746.88,1.0,1.0,273921341718746.88,0.0,0.0,0.0,273921341718746.88,0.0,0.0,653859455562.3777
12679,2022,US,US,PAPER,CHEM1,2323.57,268983447524976.0,1.0,1.0,268983447524976.0,0.0,0.0,0.0,268983447524976.0,0.0,0.0,115763005859.50755
12773,2022,US,US,PAPER,POSTT,2313.23,267786655640553.03,1.0,1.0,267786655640553.03,0.0,0.0,0.0,267786655640553.03,0.0,0.0,115763091279.53253
14137,2022,US,US,PUBLI,EDUCA,741.25,266151040070843.7,1.0,1.0,266151040070843.7,0.0,0.0,0.0,266151040070843.7,0.0,0.0,359057052372.1331
12804,2022,US,US,PAPER,TOBAC,2269.02,262668483324977.44,1.0,1.0,262668483324977.44,0.0,0.0,0.0,262668483324977.44,0.0,0.0,115762965211.84363
4437,2022,US,US,ELEC2,ALUM1,399.71,261358788032315.2,1.0,1.0,261358788032315.2,0.0,0.0,0.0,261358788032315.2,0.0,0.0,653871026575.0549
7522,2022,US,US,GASDI,LANDT,4538.28,260161458523161.03,1.0,1.0,260161458523161.03,0.0,0.0,0.0,260161458523161.03,0.0,0.0,57326004240.18814
12686,2022,US,US,PAPER,CONST,2247.3,260154006068665.2,1.0,1.0,260154006068665.2,0.0,0.0,0.0,260154006068665.2,0.0,0.0,115762918199.02335
12707,2022,US,US,PAPER,FABRI,2243.08,259665529300565.12,1.0,1.0,259665529300565.12,0.0,0.0,0.0,259665529300565.12,0.0,0.0,115762937256.16792
2942,2022,US,US,CONST,GASDI,2007.68,259496349614520.5,2.0,2.0,259496314610986.62,35003533.871,0.0,0.0,259496314610986.62,0.0,35003533.871,129251847712.04599
7486,2022,US,US,GASDI,CRUDE,4518.36,259019901072928.0,1.0,1.0,259019901072928.0,0.0,0.0,0.0,259019901072928.0,0.0,0.0,57326087578.88438
2956,2022,US,US,CONST,LANDT,1993.93,257719330374625.78,2.0,2.0,257719295610794.53,34763831.257,0.0,0.0,257719295610794.53,0.0,34763831.257,129251944839.902
4298,2022,US,US,ELEC1,BUSIN,302.62,253388109739571.2,2.0,2.0,253388099240952.44,0.0,0.0,10498618.757,253388099240952.44,10498618.757,0.0,837314485954.5674
3362,2022,US,US,CRUDE,LUBRI,1937.54,253000757940889.25,2.0,2.0,252999672971330.53,0.0,1084969558.705,0.0,252999672971330.53,0.0,0.0,130578340545.68642
6093,2022,US,US,FINAN,RENTI,5828.73,244647494414393.84,1.0,1.0,244647494414393.84,0.0,0.0,0.0,244647494414393.84,0.0,0.0,41972692921.85328
3411,2022,US,US,CRUDE,RESEA,1869.51,244117472325865.6,2.0,2.0,244116425451427.84,0.0,1046874437.757,0.0,244116425451427.84,0.0,0.0,130578318557.19714
6108,2022,US,US,FINAN,SUPPO,5805.58,243675600127769.5,1.0,1.0,243675600127769.5,0.0,0.0,0.0,243675600127769.5,0.0,0.0,41972653917.053856
10945,2022,US,US,MOTOR,MOTOR,3259.82,239522813510554.44,1.0,1.0,239522813510554.44,0.0,0.0,0.0,239522813510554.44,0.0,0.0,73477312707.62018
3389,2022,US,US,CRUDE,PETRO,1825.26,238340194238927.28,2.0,2.0,238339172139794.2,0.0,1022099133.1,0.0,238339172139794.2,0.0,0.0,130578763704.30911
4544,2022,US,US,ELEC2,PLAST,364.25,238167035437179.97,1.0,1.0,238167035437179.97,0.0,0.0,0.0,238167035437179.97,0.0,0.0,653855965510.446
